epoch,Precision,Recall,accuracy,loss,val_Precision,val_Recall,val_accuracy,val_loss
21,0.9516667723655701,0.9778512716293335,0.9640312790870667,0.1070149764418602,0.9427812695503235,0.9831319451332092,0.9620000123977661,0.11145833134651184
22,0.9533596634864807,0.9781632423400879,0.965093731880188,0.10404730588197708,0.9423401951789856,0.9833837151527405,0.9618750214576721,0.11621619015932083
23,0.9542912840843201,0.9795358180999756,0.9662500023841858,0.0994006097316742,0.9563808441162109,0.9660120606422424,0.9612500071525574,0.11747182160615921
24,0.9514280557632446,0.9789118766784668,0.9644062519073486,0.10313848406076431,0.9489796161651611,0.9599697589874268,0.9545000195503235,0.134712815284729
25,0.9541507363319397,0.9802845120429993,0.9665312767028809,0.0979735404253006,0.9479572176933289,0.9813696146011353,0.9639999866485596,0.1067163273692131
26,0.9534488916397095,0.9814075231552124,0.9666875004768372,0.09488946944475174,0.9562515616416931,0.9685297012329102,0.9623749852180481,0.11109403520822525
27,0.9552655816078186,0.9819066524505615,0.9679062366485596,0.09366060048341751,0.9546917676925659,0.9707955718040466,0.9626250267028809,0.10849703103303909
28,0.9540905952453613,0.9815323352813721,0.9670937657356262,0.09453615546226501,0.9504152536392212,0.9796072244644165,0.9645000100135803,0.11050992459058762
29,0.9536829590797424,0.9814699292182922,0.9668437242507935,0.09525754302740097,0.9519960880279541,0.9786002039909363,0.9648749828338623,0.10857939720153809
30,0.9540362358093262,0.9829049110412598,0.9677187204360962,0.09281381219625473,0.9521824717521667,0.9775931239128113,0.9645000100135803,0.1061205044388771
31,0.9546445608139038,0.9835911989212036,0.968375027179718,0.09015660732984543,0.9525914788246155,0.9763343334197998,0.9641249775886536,0.10679514706134796
32,0.9547023773193359,0.9835911989212036,0.9684062600135803,0.08811153471469879,0.9525798559188843,0.9760825634002686,0.9639999866485596,0.10617390275001526
33,0.9546776413917542,0.9830297231674194,0.9681249856948853,0.08980312198400497,0.9530019760131836,0.9750755429267883,0.9637500047683716,0.11039833724498749
34,0.9547547101974487,0.9834664463996887,0.968375027179718,0.0911848172545433,0.9502560496330261,0.981117844581604,0.9651250243186951,0.10718566924333572
35,0.9556512832641602,0.9827801585197449,0.9685312509536743,0.0906582623720169,0.9512374401092529,0.9773414134979248,0.9638749957084656,0.10895505547523499
36,0.9558305740356445,0.9829049110412598,0.9686874747276306,0.08903111517429352,0.9502681493759155,0.9813696146011353,0.9652500152587891,0.10602365434169769
37,0.9546143412590027,0.9829049110412598,0.9680312275886536,0.09011643379926682,0.9500978589057922,0.9778448939323425,0.9635000228881836,0.10775311291217804
38,0.9544546008110046,0.9832168817520142,0.968093752861023,0.08868629485368729,0.9508317112922668,0.9786002039909363,0.9642500281333923,0.10493320971727371
39,0.9547765851020813,0.9839655756950378,0.968625009059906,0.09069953858852386,0.9534940719604492,0.9755790829658508,0.9642500281333923,0.10653164982795715
40,0.9557468295097351,0.9836536049842834,0.968999981880188,0.08814052492380142,0.9521824717521667,0.9775931239128113,0.9645000100135803,0.1063004732131958
41,0.9559367299079895,0.9840279221534729,0.9692812561988831,0.08767431974411011,0.9546462893486023,0.9750755429267883,0.9646250009536743,0.10890737175941467
42,0.9540702104568481,0.9849638342857361,0.9687187671661377,0.08699097484350204,0.952674388885498,0.9730614423751831,0.9626250267028809,0.10875510424375534
43,0.9559447169303894,0.9842151403427124,0.9693750143051147,0.08655324578285217,0.9501344561576843,0.9786002039909363,0.9638749957084656,0.10642407834529877
44,0.9553604125976562,0.9840903282165527,0.968999981880188,0.08670476824045181,0.9508437514305115,0.9788519740104675,0.9643750190734863,0.10719101130962372
45,0.956039309501648,0.9837160110473633,0.9691874980926514,0.08773674815893173,0.9510403871536255,0.9780966639518738,0.9641249775886536,0.10710976272821426
46,0.9565296769142151,0.9843398928642273,0.9697499871253967,0.08904184401035309,0.952170729637146,0.9773414134979248,0.9643750190734863,0.10736527293920517
47,0.9552220702171326,0.9849014282226562,0.9693124890327454,0.08806442469358444,0.9516919851303101,0.9770896434783936,0.9639999866485596,0.10691987723112106
48,0.9558770060539246,0.9853381514549255,0.9698749780654907,0.08480288833379745,0.9521589875221252,0.9770896434783936,0.9642500281333923,0.10654908418655396
